0.03096330275229358 0.05545927209705372
0.08256880733944955 0.1559792027729636
0.15137614678899083 0.24263431542461003
0.21674311926605505 0.34662045060658575
0.30275229357798167 0.4575389948006932
0.30275229357798167 0.4575389948006932
0.3887614678899083 0.5580589254766031
0.49885321100917435 0.658578856152513
0.6020642201834863 0.7417677642980935
0.7327981651376148 0.7972270363951472
0.8669724770642202 0.8006932409012131
1.0183486238532111 0.7764298093587522
1.0183486238532111 0.7764298093587522
1.1594036697247707 0.731369150779896
1.2901376146788992 0.6932409012131715
1.438073394495413 0.6481802426343154
1.5756880733944956 0.5857885615251299
1.69954128440367 0.5441941074523396
1.8302752293577982 0.4991334488734835
1.9678899082568808 0.44714038128249567
2.1089449541284404 0.3986135181975736
2.2465596330275233 0.3674176776429809
2.3910550458715596 0.3327556325823223
2.5389908256880735 0.3050259965337955
2.6869266055045875 0.27383015597920274
2.831422018348624 0.24956672443674174
2.9862385321100917 0.2218370883882149
3.1238532110091746 0.2045060658578856
